,Titulo,Texto,textoPLN,tf-idf
52,"Crema de ESPÁRRAGOS, deliciosa y saludable.txt",hola chicos hoy vamos a hacer una cremita de espárragos fácil saludable y el título y vamos a empezar picarme un par de ajo y un pueblo que ya tengo lavadito es que como ves el viernes nos íbamos a poner aquí en una olla chorrito de aceite Darío nuestros ajos dentro mientras tanto vamos a prepararnos tardas que voy a quitar la parte de mi hija pero es que estás estoy muy bien por dónde voy a reservar la Chelo que son mucho más tierna y ahora necesitar menos cocción y el resto lo vamos a hacer pequeñito para que no tarde mucho en hacer para el ahora una patata mediana que la vayas a cortar también a trocitos y quedamos a poner también en la olla y vamos a dejar unos 5 minutillos y ahora vamos a poner me voy a poner una puntita de pimienta blanca y vamos a arreglar un par de minutos y lo vamos a cubrir te hablo así va a ser suficiente lo tapamos y dejamos cocer hasta que esté todo blandito y vamos a comer así una llenita de las que reservamos unos trocitos de espárragos por aquí y nos taquitos de jamón por allá y un popurrí de estos de miguitas que se ponen para las ensaladas chorrín de aceite y espero que os guste tanto como a nosotros,"['hol', 'chic', 'hoy', 'vam', 'hac', 'cremit', 'esparrag', 'facil', 'salud', 'titul', 'vam', 'empez', 'pic', 'par', 'ajo', 'puebl', 'lavadit', 'ves', 'viern', 'ibam', 'pon', 'aqu', 'olla', 'chorrit', 'aceit', 'dari', 'ajos', 'dentr', 'mientr', 'vam', 'prepar', 'tard', 'voy', 'quit', 'part', 'hij', 'bien', 'dond', 'voy', 'reserv', 'chel', 'tiern', 'ahor', 'necesit', 'men', 'coccion', 'rest', 'vam', 'hac', 'pequeñit', 'tard', 'hac', 'ahor', 'patat', 'median', 'vay', 'cort', 'trocit', 'qued', 'pon', 'olla', 'vam', 'dej', '5', 'minutill', 'ahor', 'vam', 'pon', 'voy', 'pon', 'puntit', 'pimient', 'blanc', 'vam', 'arregl', 'par', 'minut', 'vam', 'cubr', 'habl', 'asi', 'va', 'ser', 'suficient', 'tap', 'dej', 'coc', 'blandit', 'vam', 'com', 'asi', 'llenit', 'reserv', 'trocit', 'esparrag', 'aqu', 'taquit', 'jamon', 'alla', 'popurr', 'miguit', 'pon', 'ensal', 'chorrin', 'aceit', 'esper', 'gust']","  (3, 3)	1.0
  (4, 1)	1.0
  (10, 3)	1.0
  (20, 2)	1.0
  (29, 3)	1.0
  (32, 4)	1.0
  (38, 4)	1.0
  (42, 0)	1.0
  (47, 3)	1.0
  (48, 1)	1.0
  (51, 1)	1.0
  (52, 0)	1.0
  (59, 2)	1.0
  (61, 3)	1.0
  (65, 0)	1.0
  (66, 3)	1.0
  (67, 2)	1.0
  (68, 4)	1.0
  (69, 2)	1.0
  (73, 3)	1.0
  (77, 3)	1.0
  (88, 3)	1.0
  (101, 2)	1.0"
53,Chips de Berenjenas Fritas _ Receta de Cocina en Familia.txt,la receta Qué vamos a hacer hoy Son unas chips de berenjena frita y para ello tengo aquí lo siguiente ingredientes tengo una berenjena hermosa que pesa 450 G utilizar el sinónimo de harina de trigo de la como 150 ML de leche una cucharadita de cúrcuma aceite de girasol para freír y lo importante agua que esté muy fría simplemente con este ingrediente sale un riquísimo aperitivo primer paso me gusta poner el agua retenido en una sola en el congelador para que esté bien fría y pongo una cucharada de nuevo fuerte como la berenjena le cortó la crema berenjena La tengo bien lavada y seca y Qué pasa si la Loma fina la rodaja que podamos cocina lo más urgente y Sara me gusta dejarle la piel pero si se desea se le puede quitar con formamos partiendo se va poniendo en hervor del agua fría la muevo la ayuda hacer una señora para que coja la sal y ahora otra de las cosas importantes para que no suban para arriba y ponerle un plato para que te sumergidas y así la nevera durante 30 minutos hallado los 30 minutos de pasado por una escurridera la berenjena y la tengo escurriendo Mientras tanto seguimos el proceso poniendo la leche la mantengo fría la tenía la nevera y le pondré la cucharadita de cúrcuma la cúrcuma y aparte de color amarillo abundante aceite en una sartén notificaciones,"['recet', 'vam', 'hac', 'hoy', 'unas', 'chips', 'berenjen', 'frit', 'ello', 'aqu', 'siguient', 'ingredient', 'berenjen', 'hermos', 'pes', '450', 'g', 'utiliz', 'sinonim', 'harin', 'trig', '150', 'ml', 'lech', 'cucharadit', 'curcum', 'aceit', 'girasol', 'freir', 'import', 'agu', 'fri', 'simplement', 'ingredient', 'sal', 'riquisim', 'aperit', 'prim', 'pas', 'gust', 'pon', 'agu', 'reten', 'sol', 'congel', 'bien', 'fri', 'pong', 'cuchar', 'nuev', 'fuert', 'berenjen', 'cort', 'crem', 'berenjen', 'bien', 'lav', 'sec', 'pas', 'si', 'lom', 'fin', 'rodaj', 'pod', 'cocin', 'urgent', 'sar', 'gust', 'dej', 'piel', 'si', 'dese', 'pued', 'quit', 'form', 'part', 'va', 'pon', 'hervor', 'agu', 'fri', 'muev', 'ayud', 'hac', 'señor', 'coj', 'sal', 'ahor', 'cos', 'import', 'sub', 'arrib', 'pon', 'plat', 'sumerg', 'asi', 'never', '30', 'minut', 'hall', '30', 'minut', 'pas', 'escurrider', 'berenjen', 'escurr', 'mientr', 'segu', 'proces', 'pon', 'lech', 'manteng', 'fri', 'never', 'pondr', 'cucharadit', 'curcum', 'curcum', 'apart', 'color', 'amarill', 'abund', 'aceit', 'sarten', 'notif']","  (6, 1)	1.0
  (12, 1)	1.0
  (25, 2)	1.0
  (30, 0)	1.0
  (31, 3)	1.0
  (38, 4)	1.0
  (40, 5)	1.0
  (41, 0)	1.0
  (46, 3)	1.0
  (51, 1)	1.0
  (54, 1)	1.0
  (58, 4)	1.0
  (77, 5)	1.0
  (79, 0)	1.0
  (80, 3)	1.0
  (92, 5)	1.0
  (102, 4)	1.0
  (104, 1)	1.0
  (109, 5)	1.0
  (112, 3)	1.0
  (116, 2)	1.0
  (117, 2)	1.0"
54,Enrollado de salmón _ Receta de Cocina en Familia.txt,Oigan a preparar un enrollado de salmón y el enrollado de salud y lleva el salmón el pan con pan pan de eso de borde más quería que lo venden más grande se pueden poner varios de los pequeños lechuga mayonesa y husos horario de caviar Minecraft simplemente lo sé aquí lo vamos a hacer todo como siempre lo vamos a preparar todo aquí en la mesa cogernos o cogernos o mayonesa toda la vida ya que tiene la mayonesa la lechuga,"['oig', 'prepar', 'enroll', 'salmon', 'enroll', 'salud', 'llev', 'salmon', 'pan', 'pan', 'pan', 'bord', 'quer', 'vend', 'grand', 'pued', 'pon', 'vari', 'pequeñ', 'lechug', 'mayones', 'hus', 'horari', 'cavi', 'minecraft', 'simplement', 'se', 'aqu', 'vam', 'hac', 'siempr', 'vam', 'prepar', 'aqu', 'mes', 'cog', 'cog', 'mayones', 'tod', 'vid', 'mayones', 'lechug']","  (0, 14)	1.0
  (1, 18)	1.0
  (2, 4)	1.0
  (3, 21)	1.0
  (4, 4)	1.0
  (5, 22)	1.0
  (6, 10)	1.0
  (7, 21)	1.0
  (8, 15)	1.0
  (9, 15)	1.0
  (10, 15)	1.0
  (11, 1)	1.0
  (12, 20)	1.0
  (13, 29)	1.0
  (14, 5)	1.0
  (15, 19)	1.0
  (16, 17)	1.0
  (17, 28)	1.0
  (18, 16)	1.0
  (19, 9)	1.0
  (20, 11)	1.0
  (21, 8)	1.0
  (22, 7)	1.0
  (23, 2)	1.0
  (24, 13)	1.0
  (25, 25)	1.0
  (26, 23)	1.0
  (27, 0)	1.0
  (28, 27)	1.0
  (29, 6)	1.0
  (30, 24)	1.0
  (31, 27)	1.0
  (32, 18)	1.0
  (33, 0)	1.0
  (34, 12)	1.0
  (35, 3)	1.0
  (36, 3)	1.0
  (37, 11)	1.0
  (38, 26)	1.0
  (39, 30)	1.0
  (40, 11)	1.0
  (41, 9)	1.0"
55,Ensalada de queso de cabra con un aliño SORPRENDENTE 🤩.txt,hola chicos hoy vamos a preparar una ensalada diferente y me encanta vamos a poner un variadito de lechuga y ahora vamos a poner unas rodajitas de queso de cabra unas nueces y un puñadito de arándanos deshidratados y ahora viene lo mejor vamos a poner dos partes leche condensada y una de vinagre de moda aproximadamente lo vamos a mezclar no provided uso a mí me resulta demasiado así que quiero poner un cuarto pequeño de vinagre y normal ahora solo nos conéctame a casa que seguro querrás alrededor cuánto vamos a terminarlo,"['hol', 'chic', 'hoy', 'vam', 'prepar', 'ensal', 'diferent', 'encant', 'vam', 'pon', 'variadit', 'lechug', 'ahor', 'vam', 'pon', 'unas', 'rodajit', 'ques', 'cabr', 'unas', 'nuec', 'puñadit', 'arandan', 'deshidrat', 'ahor', 'vien', 'mejor', 'vam', 'pon', 'dos', 'part', 'lech', 'condens', 'vinagr', 'mod', 'aproxim', 'vam', 'mezcl', 'provid', 'uso', 'result', 'demasi', 'asi', 'quier', 'pon', 'cuart', 'pequeñ', 'vinagr', 'normal', 'ahor', 'sol', 'conectam', 'cas', 'segur', 'querras', 'alrededor', 'cuant', 'vam', 'termin']","  (3, 3)	1.0
  (8, 3)	1.0
  (9, 1)	1.0
  (12, 0)	1.0
  (13, 3)	1.0
  (14, 1)	1.0
  (15, 2)	1.0
  (19, 2)	1.0
  (24, 0)	1.0
  (27, 3)	1.0
  (28, 1)	1.0
  (33, 4)	1.0
  (36, 3)	1.0
  (44, 1)	1.0
  (47, 4)	1.0
  (49, 0)	1.0
  (57, 3)	1.0"
56,MEJILLONES 🦪 a la crema.txt,hola chicos hoy vamos a hacer mejillones en un momento de una manera un poquito diferente a nosotros nos encanta al vapor o a la marinera con salsa picante y es otra forma de prepararlo que te recomiendo que pruebes porque están dejando vamos a picar nos vamos a poner añadir unos 200 ml de vino blanco un poquito de pimienta y aquí tengo que ya tengo limpios con un cuchillito le quitaré las barbas que salen por aquí y raspay por otra cosa sobre la calidad del mejillón del juego pero cuando llegues ya los puedes retirar porque si no se van a acercar yo lo que hago para voy sacando según según abriendo a la fuente donde los vaya a servir mira qué buena chicha un poco más perezoso,"['hol', 'chic', 'hoy', 'vam', 'hac', 'mejillon', 'moment', 'maner', 'poquit', 'diferent', 'encant', 'vapor', 'mariner', 'sals', 'picant', 'form', 'prepar', 'recom', 'prueb', 'dej', 'vam', 'pic', 'vam', 'pon', 'añad', '200', 'ml', 'vin', 'blanc', 'poquit', 'pimient', 'aqu', 'limpi', 'cuchillit', 'quit', 'barb', 'sal', 'aqu', 'raspay', 'cos', 'calid', 'mejillon', 'jueg', 'lleg', 'pued', 'retir', 'si', 'van', 'acerc', 'hag', 'voy', 'sac', 'segun', 'segun', 'abriend', 'fuent', 'vay', 'serv', 'mir', 'buen', 'chich', 'perez']","  (3, 4)	1.0
  (5, 1)	1.0
  (8, 2)	1.0
  (20, 4)	1.0
  (22, 4)	1.0
  (29, 2)	1.0
  (31, 0)	1.0
  (37, 0)	1.0
  (41, 1)	1.0
  (52, 3)	1.0
  (53, 3)	1.0"
57,Tortilla Murciana de Habas _ Receta de Cocina en Familia.txt,hoy verdad una rica tortilla de harina para hacer tortillas de harina 500 g de granada cuadro huevo un vaso de agua y aceite necesitamos fuego una sartén con un poco de aceite de 04 de oliva era solamente para fritura aquí están los gastos de granada le pongo su correspondiente y se echa en la sartén y ponerte nunca le pondremos al agua y se tapa y se dejaran hervir Hasta que el agua se consumimos déjalo que se vaya enfriando un poco nada ya está entonces para que no se le endurezca la piel para que salgan blandas en ese momento quería ponerte agua se mueve se dejan hirviendo es el truco para que salgan blandas y ahora que están ya hirviendo se tapa y se dejan Hasta que reduzca el líquido hasta que se queden secas mientras se terminó de consumir el agua de ahí barriendo mesa los huevos pues ya tengo lavar aquí las vemos como estamos llenas o que han consumido toda la abuela hablan de a dos y la piel la tiene Landa los en una sartén para cuajar la he puesto Ya un poquitín de edad y te quería pasar la hada yasha el aceite ya caliente supuesto del otro es así es pasarlo a esa que nos agarren el a otros haciendo nada estoy viendo ya tengo los huevos batidos y ya va mejorando los huevos y moviendo las que se vayan dejando así y así mueve para que se meta todo por dentro me voy a bajar el fuego fuego medio que se vayan bajando la orilla dela playa,"['hoy', 'verd', 'ric', 'tortill', 'harin', 'hac', 'tortill', 'harin', '500', 'g', 'gran', 'cuadr', 'huev', 'vas', 'agu', 'aceit', 'necesit', 'fueg', 'sarten', 'aceit', '04', 'oliv', 'sol', 'fritur', 'aqu', 'gast', 'gran', 'pong', 'correspondient', 'echa', 'sarten', 'ponert', 'nunc', 'pondr', 'agu', 'tap', 'dej', 'herv', 'agu', 'consum', 'dejal', 'vay', 'enfri', 'entonc', 'endurezc', 'piel', 'salg', 'bland', 'moment', 'quer', 'ponert', 'agu', 'muev', 'dej', 'hirv', 'truc', 'salg', 'bland', 'ahor', 'hirv', 'tap', 'dej', 'reduzc', 'liqu', 'qued', 'sec', 'mientr', 'termin', 'consum', 'agu', 'ahi', 'barr', 'mes', 'huev', 'pues', 'lav', 'aqu', 'vem', 'llen', 'consum', 'tod', 'abuel', 'habl', 'dos', 'piel', 'land', 'sarten', 'cuaj', 'puest', 'poquitin', 'edad', 'quer', 'pas', 'had', 'yash', 'aceit', 'calient', 'supuest', 'asi', 'pas', 'agarr', 'hac', 'viend', 'huev', 'bat', 'va', 'mejor', 'huev', 'mov', 'vay', 'dej', 'asi', 'asi', 'muev', 'met', 'dentr', 'voy', 'baj', 'fueg', 'fueg', 'medi', 'vay', 'baj', 'orill', 'del', 'play']","  (12, 6)	1.0
  (14, 1)	1.0
  (15, 0)	1.0
  (17, 5)	1.0
  (18, 7)	1.0
  (19, 0)	1.0
  (30, 7)	1.0
  (34, 1)	1.0
  (36, 4)	1.0
  (38, 1)	1.0
  (39, 3)	1.0
  (41, 8)	1.0
  (51, 1)	1.0
  (53, 4)	1.0
  (61, 4)	1.0
  (68, 3)	1.0
  (69, 1)	1.0
  (73, 6)	1.0
  (79, 3)	1.0
  (86, 7)	1.0
  (95, 0)	1.0
  (98, 2)	1.0
  (103, 6)	1.0
  (107, 6)	1.0
  (109, 8)	1.0
  (110, 4)	1.0
  (111, 2)	1.0
  (112, 2)	1.0
  (118, 5)	1.0
  (119, 5)	1.0
  (121, 8)	1.0"
58,CHAMPIÑONES 🍄al ajillo🧄.txt,hoy unos champis gratuitos para cenar tenía Portobello y normales por lo que compre aceite salsa de soja ketchup ketchup vinagre pimienta mujer aceite entonces menos generoso mejor de lo normal pero es que no tengo y dejamos hasta que vaya reduciendo un poquito a los de 400 más o menos 500 yo no me voy a poner ninguna porque las hojas me parece que le va bien y ahora me falta Vito foro,"['hoy', 'champis', 'gratuit', 'cen', 'portobell', 'normal', 'compr', 'aceit', 'sals', 'soj', 'ketchup', 'ketchup', 'vinagr', 'pimient', 'muj', 'aceit', 'entonc', 'men', 'gener', 'mejor', 'normal', 'dej', 'vay', 'reduc', 'poquit', '400', 'men', '500', 'voy', 'pon', 'ningun', 'hoj', 'parec', 'va', 'bien', 'ahor', 'falt', 'vit', 'for']","  (0, 15)	1.0
  (1, 6)	1.0
  (2, 13)	1.0
  (3, 5)	1.0
  (4, 26)	1.0
  (5, 21)	1.0
  (6, 7)	1.0
  (7, 2)	1.0
  (8, 28)	1.0
  (9, 29)	1.0
  (10, 16)	1.0
  (11, 16)	1.0
  (12, 32)	1.0
  (13, 23)	1.0
  (14, 19)	1.0
  (15, 2)	1.0
  (16, 9)	1.0
  (17, 18)	1.0
  (18, 12)	1.0
  (19, 17)	1.0
  (20, 21)	1.0
  (21, 8)	1.0
  (22, 31)	1.0
  (23, 27)	1.0
  (24, 25)	1.0
  (25, 0)	1.0
  (26, 18)	1.0
  (27, 1)	1.0
  (28, 34)	1.0
  (29, 24)	1.0
  (30, 20)	1.0
  (31, 14)	1.0
  (32, 22)	1.0
  (33, 30)	1.0
  (34, 4)	1.0
  (35, 3)	1.0
  (36, 10)	1.0
  (37, 33)	1.0
  (38, 11)	1.0"
59,Aperitivo fácil y rápido con una LATA DE MEJILLONES 🦪.txt,hola chicos vamos a hacer un pedazo aperitivo y vamos a necesitar a Tata estás pequeñita que se meten microondas en su propia boca y también me resulta un poco prácticas porque las tres ahí pues tú estás 7 minutos las tenemos si no quieres usar de estas o no las encuentras las cueces o las puedes poner también al microondas en un cacharrito bien casado y ahora mientras voy a poner un poquito y un poquito respirar me alegro que no te gusta el picante pues no le ponga vamos a partir de mañana que nos queden lo más parecida posible todas si te apetece quitarle la piel pues como nosotros,"['hol', 'chic', 'vam', 'hac', 'pedaz', 'aperit', 'vam', 'necesit', 'tat', 'pequeñit', 'met', 'microond', 'propi', 'boc', 'result', 'practic', 'tres', 'ahi', 'pues', '7', 'minut', 'si', 'quier', 'usar', 'encuentr', 'cuec', 'pued', 'pon', 'microond', 'cacharrit', 'bien', 'cas', 'ahor', 'mientr', 'voy', 'pon', 'poquit', 'poquit', 'respir', 'alegr', 'gust', 'picant', 'pues', 'pong', 'vam', 'part', 'mañan', 'qued', 'parec', 'posibl', 'tod', 'si', 'apetec', 'quit', 'piel', 'pues']","  (2, 5)	1.0
  (6, 5)	1.0
  (11, 0)	1.0
  (18, 3)	1.0
  (21, 4)	1.0
  (27, 1)	1.0
  (28, 0)	1.0
  (35, 1)	1.0
  (36, 2)	1.0
  (37, 2)	1.0
  (42, 3)	1.0
  (44, 5)	1.0
  (51, 4)	1.0
  (55, 3)	1.0"
60,"ENSALADA de espinacas , granada y queso 🧀.txt",hola a todos vamos a preparar una ensaladita con brotes espinaca verdes rojos y lleva rótulas dónde estás bolsas que ya vienen preparadas y la mandó hacer una vinagreta que llevar hasta al mostaza un poquito de miel de caña y Negre de Jerez y aceite de oliva virgen extra le pondremos almendra crocanti inédito de nueces un puñadito cómo sabe la que me acabo de encontrar en la nevera porque solamente iba a poner de este otro que es la barrita y un para no con una cuchara van saliendo todos los días amiguitas estás conocerán y además te queda uno nuevo bueno pues ya demostraba una buena paliza la gana si hemos sacado todo estudiado vamos a por la vinagreta y vamos a poner una cucharada de mostaza encima una cucharadita de la miel un poquito poquito de vinagre a gusto sal vamos y a la playa vamos el queso quita y poder ponerle el queso pues de la gana puedes ponerle más fuerte de cabaret al que aprecio mucho para coger fuerzas pero eso va en gustos nada ahora ya a montar la ensalada dime la niña más un poquito o echamos como la mitad de lo que habíamos preparado la rosa de la suerte éxitos y el resto y dejaremos un poquito para ponerlo en la parte de arriba vale las nueces se las vamos a hacer así con los dedos un puñadito de la almendra crocanti y le vamos a ir dando ya y menos,"['hol', 'vam', 'prepar', 'ensaladit', 'brot', 'espinac', 'verd', 'roj', 'llev', 'rotul', 'dond', 'bols', 'vien', 'prepar', 'mand', 'hac', 'vinagret', 'llev', 'mostaz', 'poquit', 'miel', 'cañ', 'negr', 'jerez', 'aceit', 'oliv', 'virg', 'extra', 'pondr', 'almendr', 'crocanti', 'inedit', 'nuec', 'puñadit', 'com', 'sab', 'acab', 'encontr', 'never', 'sol', 'iba', 'pon', 'barrit', 'cuch', 'van', 'sal', 'dias', 'amiguit', 'conoc', 'ademas', 'qued', 'nuev', 'buen', 'pues', 'demostr', 'buen', 'paliz', 'gan', 'si', 'sac', 'estudi', 'vam', 'vinagret', 'vam', 'pon', 'cuchar', 'mostaz', 'encim', 'cucharadit', 'miel', 'poquit', 'poquit', 'vinagr', 'gust', 'sal', 'vam', 'play', 'vam', 'ques', 'quit', 'pod', 'pon', 'ques', 'pues', 'gan', 'pued', 'pon', 'fuert', 'cabaret', 'apreci', 'cog', 'fuerz', 'va', 'gust', 'ahor', 'mont', 'ensal', 'dim', 'niñ', 'poquit', 'echam', 'mit', 'prepar', 'ros', 'suert', 'exit', 'rest', 'dej', 'poquit', 'pon', 'part', 'arrib', 'val', 'nuec', 'vam', 'hac', 'asi', 'ded', 'puñadit', 'almendr', 'crocanti', 'vam', 'ir', 'dand', 'men']","  (1, 3)	1.0
  (2, 2)	1.0
  (13, 2)	1.0
  (19, 1)	1.0
  (41, 0)	1.0
  (61, 3)	1.0
  (63, 3)	1.0
  (64, 0)	1.0
  (70, 1)	1.0
  (71, 1)	1.0
  (75, 3)	1.0
  (77, 3)	1.0
  (81, 0)	1.0
  (86, 0)	1.0
  (99, 1)	1.0
  (102, 2)	1.0
  (108, 1)	1.0
  (109, 0)	1.0
  (114, 3)	1.0
  (121, 3)	1.0"
61,Escobas de Bruja _ Receta de Cocina en Familia para Halloween.txt,r70 hizo una sencilla escoba de bruja para preparar está receta y los ingredientes de queso tengo también una partida o menos del mismo largo para formar los palo de la escoba y cebolla y no te entiendo para nada con estos ingredientes preparar una sencilla receta que vale como aperitivo o vale como decoración con lo que se desecha para recibir las notificaciones,"['r70', 'hiz', 'sencill', 'escob', 'bruj', 'prepar', 'recet', 'ingredient', 'ques', 'part', 'men', 'mism', 'larg', 'form', 'pal', 'escob', 'ceboll', 'entiend', 'ingredient', 'prepar', 'sencill', 'recet', 'val', 'aperit', 'val', 'decor', 'desech', 'recib', 'notif']","  (0, 18)	1.0
  (1, 8)	1.0
  (2, 21)	1.0
  (3, 6)	1.0
  (4, 1)	1.0
  (5, 16)	1.0
  (6, 19)	1.0
  (7, 9)	1.0
  (8, 17)	1.0
  (9, 15)	1.0
  (10, 11)	1.0
  (11, 12)	1.0
  (12, 10)	1.0
  (13, 7)	1.0
  (14, 14)	1.0
  (15, 6)	1.0
  (16, 2)	1.0
  (17, 5)	1.0
  (18, 9)	1.0
  (19, 16)	1.0
  (20, 21)	1.0
  (21, 19)	1.0
  (22, 22)	1.0
  (23, 0)	1.0
  (24, 22)	1.0
  (25, 3)	1.0
  (26, 4)	1.0
  (27, 20)	1.0
  (28, 13)	1.0"
62,Esparragos RELLENOS de salmón y huevo.txt,rosa a 40 grados y no apetece cenar así que vamos a hacer unos espárragos fresquito qué son los espárragos los malogrados 53 y ligereza bueno siempre te deseamos otra vez será el mostaza de Dijon un poquito de Regla un poco de salmón ahumado un par de cosas con papel hacer un bocadillo de espárragos de Tudela pero están buenas en donde antes está abierto y los ponemos ya la fuente donde lo vayamos a salir porque sino luego se nos van a tardar he cogido entonces el colorido bonito como montoncitos un poquito una gotita Troy y si no tener pues no tenemos invitado hasta otro día,"['ros', '40', 'grad', 'apetec', 'cen', 'asi', 'vam', 'hac', 'esparrag', 'fresquit', 'esparrag', 'malogr', '53', 'ligerez', 'buen', 'siempr', 'des', 'vez', 'mostaz', 'dijon', 'poquit', 'regl', 'salmon', 'ahum', 'par', 'cos', 'papel', 'hac', 'bocadill', 'esparrag', 'tudel', 'buen', 'abiert', 'pon', 'fuent', 'vay', 'sal', 'sin', 'lueg', 'van', 'tard', 'cog', 'entonc', 'color', 'bonit', 'montoncit', 'poquit', 'gotit', 'troy', 'si', 'ten', 'pues', 'invit', 'dia']","  (7, 2)	1.0
  (8, 1)	1.0
  (10, 1)	1.0
  (14, 0)	1.0
  (20, 3)	1.0
  (27, 2)	1.0
  (29, 1)	1.0
  (31, 0)	1.0
  (46, 3)	1.0"
63,Huevos en Escabeche _ Receta de Cocina en Familia.txt,r7 2021 rico huevo en el cabello para hacer cabeza de huevo del vientre de ajo un grano de pimienta cebolla 50 gramos de zanahoria partida 50 ML de vinagre suscríbete para recibir las notificaciones,"['r7', '2021', 'ric', 'huev', 'cabell', 'hac', 'cabez', 'huev', 'vientr', 'ajo', 'gran', 'pimient', 'ceboll', '50', 'gram', 'zanahori', 'part', '50', 'ml', 'vinagr', 'suscribet', 'recib', 'notif']","  (0, 14)	1.0
  (1, 0)	1.0
  (2, 16)	1.0
  (3, 9)	1.0
  (4, 3)	1.0
  (5, 8)	1.0
  (6, 4)	1.0
  (7, 9)	1.0
  (8, 18)	1.0
  (9, 2)	1.0
  (10, 7)	1.0
  (11, 13)	1.0
  (12, 5)	1.0
  (13, 1)	1.0
  (14, 6)	1.0
  (15, 20)	1.0
  (16, 12)	1.0
  (17, 1)	1.0
  (18, 10)	1.0
  (19, 19)	1.0
  (20, 17)	1.0
  (21, 15)	1.0
  (22, 11)	1.0"
