,Titulo,Texto,textoPLN,tf-idf
43,COLIFLOR REBOZADA🥦🥚.txt,vamos a preparar coliflor rebozada los ingredientes son huevos sal harina una coliflor que esté bien fresquita y bien blanca y aceite hemos cortado la coliflor en arbolitos ya sabes qué que son como arbolitos Y entonces una vez cortados seis los arbolitos nos hemos lavado muy bien y ahora en una cazuela con abundante agua y sal vamos a poner a hervir lo Sí cuando esté hirviendo el agua añadiremos la coliflor una vez que estar hirviendo el agua con sal hemos metido ya los arbolitos de coliflor y no taparemos la cazuela Porque si tapamos la cazuela la coliflor suelen ponerse Más negra más oscura entonces para que quede así tan bonita y tan Blanca hay que cocerlo destapada ahora la dejaremos ir viendo un rato hasta que pinchemos con el tenedor lo que son los tronquitos y veamos que están Ya blanditos no tiene que quedar demasiado demasiado blanda porque si no llenamos rompería luego al manipular la pero claro que se cosifica Y que veamos que nuestra pieza Así que ahora vamos a esperar a que se cuesta procurar que no hierva demasiado fuerte para que no se deshagan los arbolitos Aunque luego tampoco es ningún inconveniente Pero bueno quedan más bonitos así entonces que el fuego es ya es mediano han transcurrido ya unos 25 minutos y ahora con un tenedor pinchamos el tronquito por ejemplo iremos que entra con facilidad que no hay problema de dureza feliz entra muy fácil el tenedor voy ahora ya apagamos el fuego y vamos a escurrir con mucho cuidado o bien sacamos los tronquitos los arbolitos con una espumadera o con una araña de manera que no los rompamos mucho el tallo es escurrir los completamente una vez cocidos los arbolitos Ya ves los blancos que quedan Bueno pues ahora yo en mi caso solo dejarlos enfriar porque me gusta pasarlos con antelación para luego manipularlos y no quemarme porque ahora están abrazando Entonces cuándo va a ser la hora de comer pues aproximadamente un cuartito de hora antes por si es cuando lo rebozo inari en el huevo y los frío Entonces ahora quise estar escurriendo y ahora Simplemente ya esperar para recogerlos y seguir los han llegado el momento de rebotar la coliflor Entonces vamos a ir cogiendo ramillete ramillete los vamos a pasar por harina Yahoo diremos toda la harina que no sea necesaria para que no les quede Mucha harina cerrada y a continuación nos casaremos por huevo ayudándonos y una cuchara es más fácil cogerlo ramilletes y pasarlos a la sartén con aceite bien calentito y dorar los ramilletes por todos los lados una vez dorados los dejaremos en una fuente con papel absorbente y con ello habrá terminado ya la elaboración Así que vamos a empezar a pasarlos por ahí ya tenemos casa ados por harina los distintos arbolitos y ahora nos queda pasarlas por huevo y por último una vez pasadas por huevo las vamos a ganar por todos los lados y las dejaremos en el recipiente con el papel absorbente hay que tenerlo ya toda nuestra coliflor rebozada ya ves que queda muy bien que dan todos los arbolitos ahí doraditos y nada espero que os haya gustado,"['vam', 'prepar', 'coliflor', 'reboz', 'ingredient', 'huev', 'sal', 'harin', 'coliflor', 'bien', 'fresquit', 'bien', 'blanc', 'aceit', 'cort', 'coliflor', 'arbolit', 'sab', 'arbolit', 'entonc', 'vez', 'cort', 'seis', 'arbolit', 'lav', 'bien', 'ahor', 'cazuel', 'abund', 'agu', 'sal', 'vam', 'pon', 'herv', 'hirv', 'agu', 'añad', 'coliflor', 'vez', 'hirv', 'agu', 'sal', 'met', 'arbolit', 'coliflor', 'tap', 'cazuel', 'si', 'tap', 'cazuel', 'coliflor', 'suel', 'pon', 'negr', 'oscur', 'entonc', 'qued', 'asi', 'tan', 'bonit', 'tan', 'blanc', 'coc', 'destap', 'ahor', 'dej', 'ir', 'viend', 'rat', 'pinch', 'tenedor', 'tronquit', 'veam', 'blandit', 'qued', 'demasi', 'demasi', 'bland', 'si', 'llen', 'romp', 'lueg', 'manipul', 'clar', 'cosif', 'veam', 'piez', 'asi', 'ahor', 'vam', 'esper', 'cuest', 'procur', 'hierv', 'demasi', 'fuert', 'deshag', 'arbolit', 'aunqu', 'lueg', 'tampoc', 'ningun', 'inconvenient', 'buen', 'qued', 'bonit', 'asi', 'entonc', 'fueg', 'median', 'transcurr', '25', 'minut', 'ahor', 'tenedor', 'pinch', 'tronquit', 'ejempl', 'irem', 'entra', 'facil', 'problem', 'durez', 'feliz', 'entra', 'facil', 'tenedor', 'voy', 'ahor', 'apag', 'fueg', 'vam', 'escurr', 'cuid', 'bien', 'sac', 'tronquit', 'arbolit', 'espumader', 'arañ', 'maner', 'romp', 'tall', 'escurr', 'complet', 'vez', 'coc', 'arbolit', 'ves', 'blanc', 'qued', 'buen', 'pues', 'ahor', 'cas', 'sol', 'dej', 'enfri', 'gust', 'pas', 'antel', 'lueg', 'manipul', 'quem', 'ahor', 'abraz', 'entonc', 'cuand', 'va', 'ser', 'hor', 'com', 'pues', 'aproxim', 'cuartit', 'hor', 'si', 'reboz', 'inari', 'huev', 'fri', 'entonc', 'ahor', 'quis', 'escurr', 'ahor', 'simplement', 'esper', 'recog', 'segu', 'lleg', 'moment', 'rebot', 'coliflor', 'entonc', 'vam', 'ir', 'cog', 'ramillet', 'ramillet', 'vam', 'pas', 'harin', 'yaho', 'dir', 'tod', 'harin', 'necesari', 'qued', 'much', 'harin', 'cerr', 'continu', 'cas', 'huev', 'ayud', 'cuch', 'facil', 'cog', 'ramillet', 'pas', 'sarten', 'aceit', 'bien', 'calentit', 'dor', 'ramillet', 'lad', 'vez', 'dor', 'dej', 'fuent', 'papel', 'absorbent', 'ello', 'termin', 'elabor', 'asi', 'vam', 'empez', 'pas', 'ahi', 'cas', 'ados', 'harin', 'distint', 'arbolit', 'ahor', 'qued', 'pas', 'huev', 'ultim', 'vez', 'pas', 'huev', 'vam', 'gan', 'lad', 'dej', 'recipient', 'papel', 'absorbent', 'ten', 'tod', 'coliflor', 'reboz', 'ves', 'qued', 'bien', 'dan', 'arbolit', 'ahi', 'doradit', 'esper', 'gust']","  (0, 7)	1.0
  (2, 3)	1.0
  (8, 3)	1.0
  (9, 2)	1.0
  (11, 2)	1.0
  (15, 3)	1.0
  (16, 1)	1.0
  (18, 1)	1.0
  (19, 4)	1.0
  (23, 1)	1.0
  (25, 2)	1.0
  (26, 0)	1.0
  (31, 7)	1.0
  (37, 3)	1.0
  (43, 1)	1.0
  (44, 3)	1.0
  (50, 3)	1.0
  (55, 4)	1.0
  (56, 6)	1.0
  (64, 0)	1.0
  (74, 6)	1.0
  (88, 0)	1.0
  (89, 7)	1.0
  (97, 1)	1.0
  (104, 6)	1.0
  :	:
  (164, 0)	1.0
  (166, 4)	1.0
  (181, 4)	1.0
  (182, 0)	1.0
  (185, 0)	1.0
  (193, 3)	1.0
  (194, 4)	1.0
  (195, 7)	1.0
  (200, 7)	1.0
  (201, 5)	1.0
  (208, 6)	1.0
  (220, 5)	1.0
  (223, 2)	1.0
  (238, 7)	1.0
  (240, 5)	1.0
  (246, 1)	1.0
  (247, 0)	1.0
  (248, 6)	1.0
  (249, 5)	1.0
  (253, 5)	1.0
  (255, 7)	1.0
  (264, 3)	1.0
  (267, 6)	1.0
  (268, 2)	1.0
  (270, 1)	1.0"
44,ENSALADA 🥗🥑DE AGUACATE CON SALSA TÁRTARA.txt,la preparación de hoy va a consistir en una ensalada de aguacate Y para yo necesito unas anchoas una rodajas de piña nueces un poco de cebolla alcaparras pepinillos huevo Sal un aguacate bonito en escabeche aceite vinagre unos brotes de soja un cogollito de lechuga tomate huevos duros y limón hemos puesto aquí zumo de limón que nos exprimirlo porque tenía diremos el aguacate para que no se no se oxiden los es para abrir el aguacate le hacemos un corte así sigamos el aguacate y ayudándonos de una cuchara ahora le vamos a sacar la pu se saca muy fácil nos queda sin ser el aguacate,"['prepar', 'hoy', 'va', 'consist', 'ensal', 'aguacat', 'necesit', 'unas', 'ancho', 'rodaj', 'piñ', 'nuec', 'ceboll', 'alcaparr', 'pepinill', 'huev', 'sal', 'aguacat', 'bonit', 'escabech', 'aceit', 'vinagr', 'brot', 'soj', 'cogollit', 'lechug', 'tomat', 'huev', 'dur', 'limon', 'puest', 'aqu', 'zum', 'limon', 'exprim', 'dir', 'aguacat', 'oxid', 'abrir', 'aguacat', 'hac', 'cort', 'asi', 'sig', 'aguacat', 'ayud', 'cuch', 'ahor', 'vam', 'sac', 'pu', 'sac', 'facil', 'qued', 'ser', 'aguacat']","  (5, 0)	1.0
  (15, 1)	1.0
  (17, 0)	1.0
  (27, 1)	1.0
  (29, 2)	1.0
  (33, 2)	1.0
  (36, 0)	1.0
  (39, 0)	1.0
  (44, 0)	1.0
  (49, 3)	1.0
  (51, 3)	1.0
  (55, 0)	1.0"
45,FIDEUÁ DE SETAS Y POLLO🍄🐓.txt,hoy preparamos fideuá de pechuga de pollo y setas necesitaron un surtido recetas zanahoria pimiento verde puerro cebolla 1 diente de ajo pastilla de caldo concentrado pechuga de pollo troceado sal fideos para fideuá aceite colorante caldo de verduras y tomate frito casero hemos Salado los Trozos de pechuga y ahora en una sartén con un poco aceite los vamos a freír llorando lo graciado tengamos dorado lo retiraremos Chau flaco que tenemos doraditos los Trozos de pechuga ahora hemos troceados la zanahoria pelada el pimiento verde la media cebolla la parte Blanca del puerro y un diente de ajo la cebolla el puerro y el ajo lo vamos a poner a freír en una tartera donde al final haremos la fideuá ecolab el aceite Donde había frito el pollo porque tiene sabor seco y entonces aquí vamos a freír las verduras cuando tengamos un medio frito el fuero la cebolla y el ajo le añadiremos el pimiento verde y la zanahoria Mientras tanto vamos a limpiar y trocear tiendas qué tal Ya teníamos medio frita la cebolla y el puerro y ahora le añadimos la zanahoria y el pimiento verde añadimos un poquito de sal y dejamos que se vayan friendo tenemos ya casi fruta las verduritas y ahora vamos a incorporar la z troceada que tenemos gritar todas las verduritas con las setas ahora le vamos a salir una chorra hija pequeña de tomate frito removemos bien y ahora vamos a incorporar los Trozos de pechuga ahora ya vamos a medirle el fideo y lo vamos a probar con todas estas verduras y el Pollito hemos añadido el fideo Así que ahora lo vamos a referir bien con todas las verduras y a continuación añadiremos el caldo de verduras que tiene que estar caliente Añadir en unos tres casos y conforme se vaya haciendo Lady añadiendo más caro Si fuera necesario podemos Añadir el caldo ahora lo dejamos a un fuego no fuerte para que se vaya cociendo el fideo y conforme veamos que desaparece el líquido porque lo absorbe el fideo y toda vía no estubiera cocido de añadiríamos más caldo ya llevamos unos 10 minutos y probado el fideo y está todavía un poquito tiempo pero cómo ves que ya casi se han bebido todo el saldo pues voy a echarle un poco más para que el fideo terminé de hacer y cuando lo probemos y este a nuestro gusto pues ya retiraremos la Fuente del fuego tenemos nuestra fideuá de pollo y setas ya terminada el fideo está Mi gusto es decir un poquito al dente porque sino se pasa mucho y queda muy blando Pero eso lo probéis vosotros y lo dejáis a vos lo justo me hacías presenta un riquísimo plato de fideuá con pechuga de pollo y setas surtigas exquisito,"['hoy', 'prepar', 'fideu', 'pechug', 'poll', 'set', 'necesit', 'surt', 'recet', 'zanahori', 'pimient', 'verd', 'puerr', 'ceboll', '1', 'dient', 'ajo', 'pastill', 'cald', 'concentr', 'pechug', 'poll', 'troc', 'sal', 'fide', 'fideu', 'aceit', 'color', 'cald', 'verdur', 'tomat', 'frit', 'caser', 'sal', 'troz', 'pechug', 'ahor', 'sarten', 'aceit', 'vam', 'freir', 'llor', 'graci', 'dor', 'retir', 'chau', 'flac', 'doradit', 'troz', 'pechug', 'ahor', 'troc', 'zanahori', 'pel', 'pimient', 'verd', 'medi', 'ceboll', 'part', 'blanc', 'puerr', 'dient', 'ajo', 'ceboll', 'puerr', 'ajo', 'vam', 'pon', 'freir', 'tarter', 'final', 'har', 'fideu', 'ecolab', 'aceit', 'frit', 'poll', 'sabor', 'sec', 'entonc', 'aqu', 'vam', 'freir', 'verdur', 'medi', 'frit', 'fuer', 'ceboll', 'ajo', 'añad', 'pimient', 'verd', 'zanahori', 'mientr', 'vam', 'limpi', 'troc', 'tiend', 'tal', 'medi', 'frit', 'ceboll', 'puerr', 'ahor', 'añad', 'zanahori', 'pimient', 'verd', 'añad', 'poquit', 'sal', 'dej', 'vay', 'friend', 'casi', 'frut', 'verdurit', 'ahor', 'vam', 'incorpor', 'z', 'troc', 'grit', 'tod', 'verdurit', 'set', 'ahor', 'vam', 'sal', 'chorr', 'hij', 'pequeñ', 'tomat', 'frit', 'remov', 'bien', 'ahor', 'vam', 'incorpor', 'troz', 'pechug', 'ahor', 'vam', 'med', 'fide', 'vam', 'prob', 'tod', 'verdur', 'pollit', 'añad', 'fide', 'asi', 'ahor', 'vam', 'refer', 'bien', 'tod', 'verdur', 'continu', 'añad', 'cald', 'verdur', 'calient', 'añad', 'tres', 'cas', 'conform', 'vay', 'hac', 'lady', 'añad', 'car', 'si', 'necesari', 'pod', 'añad', 'cald', 'ahor', 'dej', 'fueg', 'fuert', 'vay', 'coc', 'fide', 'conform', 'veam', 'desaparec', 'liqu', 'absorb', 'fide', 'tod', 'via', 'estub', 'coc', 'añad', 'cald', 'llev', '10', 'minut', 'prob', 'fide', 'todav', 'poquit', 'tiemp', 'com', 'ves', 'casi', 'beb', 'sald', 'pues', 'voy', 'echarl', 'fide', 'termin', 'hac', 'prob', 'gust', 'pues', 'retir', 'fuent', 'fueg', 'fideu', 'poll', 'set', 'termin', 'fide', 'gust', 'dec', 'poquit', 'dent', 'sin', 'pas', 'qued', 'bland', 'prob', 'dej', 'vos', 'just', 'hac', 'present', 'riquisim', 'plat', 'fideu', 'pechug', 'poll', 'set', 'surtig', 'exquisit']","  (2, 5)	1.0
  (3, 7)	1.0
  (4, 8)	1.0
  (13, 3)	1.0
  (18, 2)	1.0
  (20, 7)	1.0
  (21, 8)	1.0
  (24, 4)	1.0
  (25, 5)	1.0
  (28, 2)	1.0
  (29, 10)	1.0
  (31, 6)	1.0
  (35, 7)	1.0
  (36, 0)	1.0
  (39, 9)	1.0
  (49, 7)	1.0
  (50, 0)	1.0
  (57, 3)	1.0
  (63, 3)	1.0
  (66, 9)	1.0
  (72, 5)	1.0
  (75, 6)	1.0
  (76, 8)	1.0
  (81, 9)	1.0
  (83, 10)	1.0
  :	:
  (150, 1)	1.0
  (151, 4)	1.0
  (153, 0)	1.0
  (154, 9)	1.0
  (158, 10)	1.0
  (160, 1)	1.0
  (161, 2)	1.0
  (162, 10)	1.0
  (164, 1)	1.0
  (171, 1)	1.0
  (176, 1)	1.0
  (177, 2)	1.0
  (178, 0)	1.0
  (184, 4)	1.0
  (190, 4)	1.0
  (195, 1)	1.0
  (196, 2)	1.0
  (201, 4)	1.0
  (213, 4)	1.0
  (222, 5)	1.0
  (223, 8)	1.0
  (226, 4)	1.0
  (243, 5)	1.0
  (244, 7)	1.0
  (245, 8)	1.0"
46,ALCACHOFAS👍 SALTEADAS CON PATATAS FRITAS👍.txt,voy hacer alcachofas salteadas con guisantes y patatas fritas para ello necesitamos alcachofas unas patatas perejil sal aceite de oliva brillantes y ajos para limpiar las alcachofas lo primero que hacemos Es quitarles las hojas exteriores arrancándose la hasta que quieran hojita llamas amarillitas de color menos verde entonces para Moya y les cortamos también el morrito besemos cortar por aquí también se le pela un poquito el tronco Y esta es la manera que tiene que quedar la alcachofa limpia es el fío único un poquito entretenido estábamos hacer ahora con todas para cocer las alcachofas ponemos una cazuela con abundante agua le hemos añadido un poquitito de aceite 1 cucharada de sal y perejil con el perejil lo que conseguimos es que no sé oscurezca las alcachofas que queden con un color verde más bonito de Sara conforme las vayamos pelando las iremos introduciendo ya tenemos todas las alcachofas limpias ya están cociendo y ahora las tendremos sirviendo hasta aquí con un tenedor pinchemos la parte del tronco esta parte y se introduzca el tenedor fácilmente esos querrá decir que ya está cocida Entonces ahora vamos a esperar un rato igual son 20 minutos Depende de lo que nos que sean las alcachofas Pero bueno ya sabes pinche hay cerca del tronco Y si está blandito pues ya se retira una vez que hayan cogido las alcachofas nos hemos sacado y lo hacemos escurrido bien para que pierdan todo el agua yo en este caso las tengo en una en una fuente que tiene una rejilla Y entonces el agua que pudiese que darle o se escurre abajo Hemos peleado las patatas hacemos lavado y las hemos cortado en cuadrados ahora las vamos a freír en una sartén con abundante aceite calentito es echaremos al y una vez que estén fritas las reservaremos una vez que tenemos bien fritas las patatas por todos los lados ahora las vamos a sacar a un plato con papel absorbente para que escurra el exceso de aceite ponemos una sartén con aceite a calentar iremos añadido tres o cuatro dientes de ajo laminitas una vez que estén un poquito durado Simplemente no mucho analicemos las alcachofas y las referiremos una vez un poco dura desarrollados vamos Añadir las alcachofas lastre iremos por los dos lados dándoles la vuelta con cuidado porque te necesito,"['voy', 'hac', 'alcachof', 'salt', 'guisant', 'patat', 'frit', 'ello', 'necesit', 'alcachof', 'unas', 'patat', 'perejil', 'sal', 'aceit', 'oliv', 'brillant', 'ajos', 'limpi', 'alcachof', 'primer', 'hac', 'quit', 'hoj', 'exterior', 'arranc', 'quier', 'hojit', 'llam', 'amarillit', 'color', 'men', 'verd', 'entonc', 'moy', 'cort', 'morrit', 'bes', 'cort', 'aqu', 'pel', 'poquit', 'tronc', 'maner', 'qued', 'alcachof', 'limpi', 'fio', 'unic', 'poquit', 'entreten', 'hac', 'ahor', 'tod', 'coc', 'alcachof', 'pon', 'cazuel', 'abund', 'agu', 'añad', 'poquitit', 'aceit', '1', 'cuchar', 'sal', 'perejil', 'perejil', 'consegu', 'se', 'oscurezc', 'alcachof', 'qued', 'color', 'verd', 'bonit', 'sar', 'conform', 'vay', 'pel', 'irem', 'introduc', 'tod', 'alcachof', 'limpi', 'coc', 'ahor', 'sirv', 'aqu', 'tenedor', 'pinch', 'part', 'tronc', 'part', 'introduzc', 'tenedor', 'facil', 'querr', 'dec', 'coc', 'entonc', 'ahor', 'vam', 'esper', 'rat', 'igual', '20', 'minut', 'depend', 'alcachof', 'buen', 'sab', 'pinch', 'cerc', 'tronc', 'si', 'blandit', 'pues', 'retir', 'vez', 'cog', 'alcachof', 'sac', 'hac', 'escurr', 'bien', 'pierd', 'agu', 'cas', 'fuent', 'rejill', 'entonc', 'agu', 'pud', 'darl', 'escurr', 'abaj', 'pel', 'patat', 'hac', 'lav', 'cort', 'cuadr', 'ahor', 'vam', 'freir', 'sarten', 'abund', 'aceit', 'calentit', 'echar', 'vez', 'frit', 'reserv', 'vez', 'bien', 'frit', 'patat', 'lad', 'ahor', 'vam', 'sac', 'plat', 'papel', 'absorbent', 'escurr', 'exces', 'aceit', 'pon', 'sarten', 'aceit', 'calent', 'irem', 'añad', 'tres', 'cuatr', 'dient', 'ajo', 'laminit', 'vez', 'poquit', 'dur', 'simplement', 'analic', 'alcachof', 'refer', 'vez', 'dur', 'desarroll', 'vam', 'añad', 'alcachof', 'lastr', 'irem', 'dos', 'lad', 'dandol', 'vuelt', 'cuid', 'necesit']","  (1, 3)	1.0
  (2, 2)	1.0
  (5, 4)	1.0
  (9, 2)	1.0
  (11, 4)	1.0
  (14, 0)	1.0
  (19, 2)	1.0
  (21, 3)	1.0
  (45, 2)	1.0
  (51, 3)	1.0
  (52, 1)	1.0
  (55, 2)	1.0
  (62, 0)	1.0
  (71, 2)	1.0
  (83, 2)	1.0
  (86, 1)	1.0
  (101, 1)	1.0
  (102, 5)	1.0
  (109, 2)	1.0
  (119, 6)	1.0
  (121, 2)	1.0
  (123, 3)	1.0
  (138, 4)	1.0
  (139, 3)	1.0
  (143, 1)	1.0
  (144, 5)	1.0
  (148, 0)	1.0
  (151, 6)	1.0
  (154, 6)	1.0
  (157, 4)	1.0
  (159, 1)	1.0
  (160, 5)	1.0
  (167, 0)	1.0
  (170, 0)	1.0
  (179, 6)	1.0
  (184, 2)	1.0
  (186, 6)	1.0
  (189, 5)	1.0
  (191, 2)	1.0"
47,FIDEUA DE SETAS 🍄🦐Y LANGOSTINOS.txt,voy hacer fideuá de setas y langostinos para ello tengo aquí langostinos ajo guisantes pastillas de caldo de carne concentrado tomate frito casero setas variadas ojitos tiernos aceite sal fideos para fideuá caldo de verduras y cebolla hemos lavado y escurrido bien las setas ahora las vamos a proceder todas y las reservaremos tenemos ya cortadas las setas y en ese plato tenemos la media cebolla troceada y los gatitos tiernos también las razas pequeños y un diente de ajo troceado estas tres cosas las vamos a a freír a fuego medio en la tartera dónde vamos a preparar la fideuá dónde nos puso aceite le echaremos un poquito de sal y cuando la cebolla y los agentes estén casi hechos añadiremos las esas seríamos medio fiesta allá a la cebolla y los agitó ahora vamos añadirles todas las esas una vez añadidas echaremos un poquito de sal y veréis que se forma mucho agua ese abuela sueltan las setas pero al paso de los minutos ese agua se reabsorbe Y entonces será cuando empiecen a freírse las setas y las verduritas que hay ya tenemos fechas También las de chicas Así que ahora vamos a incorporar los fideos de las ideas ponemos los fideos los refri mosco la jeta ya llego un poquito dándoles vueltas añadimos un poco de tomate nos reímos todos íbamos Añadir caldo de verduras que tengo caliente aproximadamente para 200 gramos de fideos son unos 650 de caldos Pero bueno Si vemos que hiciera falta más tenía dar y le añadiríamos más y ahora voy a echar así y cuando vea que a lo mejor se va en bebiendo el caldo pues le echaré un poquito más y añadido también los guisantes y un poco de pastilla de caldo de carne con entrado Así que ahora que hierva esto y al final cuando ya casi este hecho añadiremos los langostinos limpios y troceados por qué ciudades añadimos ahora se van a hacer demasiado Entonces estos casi al final ya llevamos más de la mitad del tiempo porque aproximadamente necesita unos 20 minutos este video tan recio Entonces le vamos a echar los langostinos aquí tenemos nuestra cazuela de fideuá de setas y langostinos y bueno muy bajita en grasa muy rica y espero que se animen a hacerla y este es un plato de nuestra si debo riquísima ya dispuestos para comerla,"['voy', 'hac', 'fideu', 'set', 'langostin', 'ello', 'aqu', 'langostin', 'ajo', 'guisant', 'pastill', 'cald', 'carn', 'concentr', 'tomat', 'frit', 'caser', 'set', 'vari', 'ojit', 'tiern', 'aceit', 'sal', 'fide', 'fideu', 'cald', 'verdur', 'ceboll', 'lav', 'escurr', 'bien', 'set', 'ahor', 'vam', 'proced', 'tod', 'reserv', 'cort', 'set', 'plat', 'medi', 'ceboll', 'troc', 'gatit', 'tiern', 'raz', 'pequeñ', 'dient', 'ajo', 'troc', 'tres', 'cos', 'vam', 'freir', 'fueg', 'medi', 'tarter', 'dond', 'vam', 'prepar', 'fideu', 'dond', 'pus', 'aceit', 'echar', 'poquit', 'sal', 'ceboll', 'agent', 'casi', 'hech', 'añad', 'medi', 'fiest', 'alla', 'ceboll', 'agit', 'ahor', 'vam', 'añad', 'tod', 'vez', 'añad', 'echar', 'poquit', 'sal', 'ver', 'form', 'agu', 'abuel', 'suelt', 'set', 'pas', 'minut', 'agu', 'reabsorb', 'entonc', 'empiec', 'fre', 'set', 'verdurit', 'fech', 'chic', 'asi', 'ahor', 'vam', 'incorpor', 'fide', 'ide', 'pon', 'fide', 'refri', 'mosc', 'jet', 'lleg', 'poquit', 'dandol', 'vuelt', 'añad', 'tomat', 'reim', 'ibam', 'añad', 'cald', 'verdur', 'calient', 'aproxim', '200', 'gram', 'fide', '650', 'cald', 'buen', 'si', 'vem', 'hic', 'falt', 'dar', 'añad', 'ahor', 'voy', 'echar', 'asi', 'vea', 'mejor', 'va', 'beb', 'cald', 'pues', 'echar', 'poquit', 'añad', 'guisant', 'pastill', 'cald', 'carn', 'entrad', 'asi', 'ahor', 'hierv', 'final', 'casi', 'hech', 'añad', 'langostin', 'limpi', 'troc', 'ciudad', 'añad', 'ahor', 'van', 'hac', 'demasi', 'entonc', 'casi', 'final', 'llev', 'mit', 'tiemp', 'aproxim', 'necesit', '20', 'minut', 'vide', 'tan', 'reci', 'entonc', 'vam', 'echar', 'langostin', 'aqu', 'cazuel', 'fideu', 'set', 'langostin', 'buen', 'bajit', 'gras', 'ric', 'esper', 'anim', 'hac', 'plat', 'si', 'deb', 'riquisim', 'dispuest', 'com']","  (3, 5)	1.0
  (4, 4)	1.0
  (7, 4)	1.0
  (11, 2)	1.0
  (17, 5)	1.0
  (25, 2)	1.0
  (31, 5)	1.0
  (32, 0)	1.0
  (33, 6)	1.0
  (38, 5)	1.0
  (52, 6)	1.0
  (58, 6)	1.0
  (64, 3)	1.0
  (71, 1)	1.0
  (77, 0)	1.0
  (78, 6)	1.0
  (79, 1)	1.0
  (82, 1)	1.0
  (83, 3)	1.0
  (91, 5)	1.0
  (99, 5)	1.0
  (104, 0)	1.0
  (105, 6)	1.0
  (118, 1)	1.0
  (122, 1)	1.0
  (123, 2)	1.0
  (131, 2)	1.0
  (138, 1)	1.0
  (139, 0)	1.0
  (141, 3)	1.0
  (147, 2)	1.0
  (149, 3)	1.0
  (151, 1)	1.0
  (154, 2)	1.0
  (158, 0)	1.0
  (163, 1)	1.0
  (164, 4)	1.0
  (168, 1)	1.0
  (169, 0)	1.0
  (187, 6)	1.0
  (188, 3)	1.0
  (189, 4)	1.0
  (193, 5)	1.0
  (194, 4)	1.0"
